HarvestYear,FieldId,ID2,SampleId,Crop,Crop_qcApplied,Crop_qcResult,Crop_qcPhrase,CropExists,CropExists_qcApplied,CropExists_qcResult,CropExists_qcPhrase,HarvestDate,HarvestDate_qcApplied,HarvestDate_qcResult,HarvestDate_qcPhrase,BiomassDry,BiomassDry_qcApplied,BiomassDry_qcResult,BiomassDry_qcPhrase,GrainMassDry,GrainMassDry_qcApplied,GrainMassDry_qcResult,GrainMassDry_qcPhrase,GrainTestWeight,GrainTestWeight_qcApplied,GrainTestWeight_qcResult,GrainTestWeight_qcPhrase,GrainMoisture,GrainMoisture_qcApplied,GrainMoisture_qcResult,GrainMoisture_qcPhrase,GrainProtein,GrainProtein_qcApplied,GrainProtein_qcResult,GrainProtein_qcPhrase,GrainStarch,GrainStarch_qcApplied,GrainStarch_qcResult,GrainStarch_qcPhrase,GrainGluten,GrainGluten_qcApplied,GrainGluten_qcResult,GrainGluten_qcPhrase,GrainOil,GrainOil_qcApplied,GrainOil_qcResult,GrainOil_qcPhrase,GrainCarbon,GrainCarbon_qcApplied,GrainCarbon_qcResult,GrainCarbon_qcPhrase,Grain13C,Grain13C_qcApplied,Grain13C_qcResult,Grain13C_qcPhrase,GrainNitrogen,GrainNitrogen_qcApplied,GrainNitrogen_qcResult,GrainNitrogen_qcPhrase,ResidueCarbon,ResidueCarbon_qcApplied,ResidueCarbon_qcResult,ResidueCarbon_qcPhrase,Residue13C,Residue13C_qcApplied,Residue13C_qcResult,Residue13C_qcPhrase,ResidueNitrogen,ResidueNitrogen_qcApplied,ResidueNitrogen_qcResult,ResidueNitrogen_qcPhrase,GrainMass0,GrainMass0_qcApplied,GrainMass0_qcResult,GrainMass0_qcPhrase,GrainMass125,GrainMass125_qcApplied,GrainMass125_qcResult,GrainMass125_qcPhrase,GrainYieldDryPerArea,GrainYieldDryPerArea_qcApplied,GrainYieldDryPerArea_qcResult,GrainYieldDryPerArea_qcPhrase,GrainYield0PerArea,GrainYield0PerArea_qcApplied,GrainYield0PerArea_qcResult,GrainYield0PerArea_qcPhrase,GrainYield125PerArea,GrainYield125PerArea_qcApplied,GrainYield125PerArea_qcResult,GrainYield125PerArea_qcPhrase,BiomassDryPerArea,BiomassDryPerArea_qcApplied,BiomassDryPerArea_qcResult,BiomassDryPerArea_qcPhrase,HarvestIndex,HarvestIndex_qcApplied,HarvestIndex_qcResult,HarvestIndex_qcPhrase,Comments,QualityControlFlag
2018,CE,177,CE177_Bio_GB_2018_8-H,GB,1,0,,1,1,0,,,1,0,,909.4,1,0,,508.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.3775206232814,1011,0,,-23.330688599999995,1,0,,3.828597616865261,1011,0,,43.08627268014516,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-26.2577209,1,0,,0.4195438050803525,1011,0,,,1,0,,,1,0,,208.5520559930009,1011,0,,,1,0,,,1,0,,372.9494750656168,11,0,,0.55919653984312,1,0,,,1
2018,CE,178,CE178_Bio_GB_2018_9-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1444.4,1,0,,578.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4755929038282,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.741434400000003,1,0,,3.961839402427638,1011,0,,44.79062111801242,1011,0,,-26.2137323,1,0,,0.6374658385093167,1011,0,,,1,0,,,1,0,,237.25940507436567,1011,0,,,1,0,,,1,0,,592.3556430446195,11,0,,0.4005354010892642,1,0,,,1
2018,CE,178,CE178_Bio_GB_2018_9-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1444.4,1,0,,578.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4755929038282,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.741434400000003,1,0,,3.961839402427638,1011,0,,44.79062111801242,1011,0,,-26.2137323,1,0,,0.6374658385093167,1011,0,,,1,0,,,1,0,,237.25940507436567,1011,0,,,1,0,,,1,0,,592.3556430446195,11,0,,0.4005354010892642,1,0,,,1
2018,CE,178,CE178_Bio_GB_2018_9-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1444.4,1,0,,578.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4755929038282,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.741434400000003,1,0,,3.961839402427638,1011,0,,44.79062111801242,1011,0,,-26.2137323,1,0,,0.6374658385093167,1011,0,,,1,0,,,1,0,,237.25940507436567,1011,0,,,1,0,,,1,0,,592.3556430446195,11,0,,0.4005354010892642,1,0,,,1
2018,CE,179,CE179_Bio_GB_2018_10-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1655.4,1,0,,804.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.360975609756096,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.793791,1,0,,4.114900632339656,1011,0,,47.82923346693387,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.031335700000007,1,0,,0.3859468937875751,1011,0,,,1,0,,,1,0,,329.9431321084864,1011,0,,,1,0,,,1,0,,678.8877952755905,11,0,,0.4860053964802061,1,0,,,1
2018,CE,179,CE179_Bio_GB_2018_10-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1655.4,1,0,,804.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.360975609756096,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.793791,1,0,,4.114900632339656,1011,0,,47.82923346693387,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.031335700000007,1,0,,0.3859468937875751,1011,0,,,1,0,,,1,0,,329.9431321084864,1011,0,,,1,0,,,1,0,,678.8877952755905,11,0,,0.4860053964802061,1,0,,,1
2018,CE,179,CE179_Bio_GB_2018_10-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1655.4,1,0,,804.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.360975609756096,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.793791,1,0,,4.114900632339656,1011,0,,47.82923346693387,1011,10,"(Point) Value outside of bounds [44.0, 47.2]",-27.031335700000007,1,0,,0.3859468937875751,1011,0,,,1,0,,,1,0,,329.9431321084864,1011,0,,,1,0,,,1,0,,678.8877952755905,11,0,,0.4860053964802061,1,0,,,1
2018,CE,180,CE180_Bio_GB_2018_11-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,851.4,1,0,,293.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.35318275154005,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.88525,1,0,,3.850238193018481,1011,0,,46.28643655809432,1011,0,,-25.5475473,1,0,,0.5919786096256685,1011,0,,,1,0,,,1,0,,120.37948381452318,1011,0,,,1,0,,,1,0,,349.1633858267716,11,0,,0.3447654843003681,1,0,,,1
2018,CE,180,CE180_Bio_GB_2018_11-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,851.4,1,0,,293.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.35318275154005,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.88525,1,0,,3.850238193018481,1011,0,,46.28643655809432,1011,0,,-25.5475473,1,0,,0.5919786096256685,1011,0,,,1,0,,,1,0,,120.37948381452318,1011,0,,,1,0,,,1,0,,349.1633858267716,11,0,,0.3447654843003681,1,0,,,1
2018,CE,180,CE180_Bio_GB_2018_11-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,851.4,1,0,,293.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.35318275154005,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.88525,1,0,,3.850238193018481,1011,0,,46.28643655809432,1011,0,,-25.5475473,1,0,,0.5919786096256685,1011,0,,,1,0,,,1,0,,120.37948381452318,1011,0,,,1,0,,,1,0,,349.1633858267716,11,0,,0.3447654843003681,1,0,,,1
2018,CE,181,CE181_Bio_GB_2018_12-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1388.4,1,0,,573.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4953983016579,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.5207154,1,0,,4.367060250707643,1011,0,,,1011,0,"(Assurance) Previous val: 43.50411945958758, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.3113376, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7860630481156672, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,235.20888013998248,1011,0,,,1,0,,,1,0,,569.3897637795276,11,0,,0.4130894074714299,1,0,,,1
2018,CE,181,CE181_Bio_GB_2018_12-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1388.4,1,0,,573.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4953983016579,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.5207154,1,0,,4.367060250707643,1011,0,,,1011,0,"(Assurance) Previous val: 43.50411945958758, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.3113376, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7860630481156672, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,235.20888013998248,1011,0,,,1,0,,,1,0,,569.3897637795276,11,0,,0.4130894074714299,1,0,,,1
2018,CE,181,CE181_Bio_GB_2018_12-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1388.4,1,0,,573.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.4953983016579,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.5207154,1,0,,4.367060250707643,1011,0,,,1011,0,"(Assurance) Previous val: 43.50411945958758, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.3113376, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7860630481156672, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,235.20888013998248,1011,0,,,1,0,,,1,0,,569.3897637795276,11,0,,0.4130894074714299,1,0,,,1
2018,CE,182,CE182_Bio_GB_2018_13-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1220.4,1,0,,515.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.71728868926092,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.0248676,1,0,,4.288350347080441,1011,0,,45.91401744608674,1011,0,,-26.6903108,1,0,,0.7425248364429369,1011,10,"(Point) Value outside of bounds [0.3, 0.7]",,1,0,,,1,0,,211.42279090113732,1011,0,,,1,0,,,1,0,,500.492125984252,11,0,,0.4224298044357041,1,0,,,1
2018,CE,182,CE182_Bio_GB_2018_13-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1220.4,1,0,,515.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.71728868926092,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.0248676,1,0,,4.288350347080441,1011,0,,45.91401744608674,1011,0,,-26.6903108,1,0,,0.7425248364429369,1011,10,"(Point) Value outside of bounds [0.3, 0.7]",,1,0,,,1,0,,211.42279090113732,1011,0,,,1,0,,,1,0,,500.492125984252,11,0,,0.4224298044357041,1,0,,,1
2018,CE,182,CE182_Bio_GB_2018_13-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1220.4,1,0,,515.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.71728868926092,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.0248676,1,0,,4.288350347080441,1011,0,,45.91401744608674,1011,0,,-26.6903108,1,0,,0.7425248364429369,1011,10,"(Point) Value outside of bounds [0.3, 0.7]",,1,0,,,1,0,,211.4227909011373,1011,0,,,1,0,,,1,0,,500.492125984252,11,0,,0.4224298044357041,1,0,,,1
2018,CE,183,CE183_Bio_GB_2018_14-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1492.4,1,0,,779.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.59536977491961,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.909796799999995,1,0,,3.924031350482315,1011,0,,46.92135306553912,1011,0,,-26.57085070000001,1,0,,0.4731236786469344,1011,0,,,1,0,,,1,0,,319.6905074365704,1011,0,,,1,0,,,1,0,,612.0406824146982,11,0,,0.5223353881890467,1,0,,,1
2018,CE,183,CE183_Bio_GB_2018_14-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1492.4,1,0,,779.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.59536977491961,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.909796799999995,1,0,,3.924031350482315,1011,0,,46.92135306553912,1011,0,,-26.57085070000001,1,0,,0.4731236786469344,1011,0,,,1,0,,,1,0,,319.6905074365704,1011,0,,,1,0,,,1,0,,612.0406824146982,11,0,,0.5223353881890467,1,0,,,1
2018,CE,183,CE183_Bio_GB_2018_14-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1492.4,1,0,,779.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.59536977491961,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-23.909796799999995,1,0,,3.924031350482315,1011,0,,46.92135306553912,1011,0,,-26.57085070000001,1,0,,0.4731236786469344,1011,0,,,1,0,,,1,0,,319.6905074365704,1011,0,,,1,0,,,1,0,,612.0406824146982,11,0,,0.5223353881890467,1,0,,,1
2018,CE,184,CE184_Bio_GB_2018_15-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1641.4,1,0,,740.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.11278930382665,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.0309356,1,0,,4.091069617335178,1011,0,,44.70920726889649,1011,0,,-26.6865901,1,0,,0.6686752699499604,1011,0,,,1,0,,,1,0,,303.6964129483814,1011,0,,,1,0,,,1,0,,673.1463254593176,11,0,,0.4511595792209901,1,0,,,1
2018,CE,184,CE184_Bio_GB_2018_15-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1641.4,1,0,,740.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.11278930382665,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.0309356,1,0,,4.091069617335178,1011,0,,44.70920726889649,1011,0,,-26.6865901,1,0,,0.6686752699499604,1011,0,,,1,0,,,1,0,,303.6964129483814,1011,0,,,1,0,,,1,0,,673.1463254593176,11,0,,0.4511595792209901,1,0,,,1
2018,CE,184,CE184_Bio_GB_2018_15-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1641.4,1,0,,740.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.11278930382665,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.0309356,1,0,,4.091069617335178,1011,0,,44.70920726889649,1011,0,,-26.6865901,1,0,,0.6686752699499604,1011,0,,,1,0,,,1,0,,303.6964129483814,1011,0,,,1,0,,,1,0,,673.1463254593176,11,0,,0.4511595792209901,1,0,,,1
2018,CE,185,CE185_Bio_GB_2018_16-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1994.4,1,0,,1007.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.5114606741573,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.364580600000004,1,0,,3.74753745318352,1011,0,,,1011,0,"(Assurance) Previous val: 47.088854415274454, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.919888399999998, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.3264439140811456, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,413.1944444444444,1011,0,,,1,0,,,1,0,,817.9133858267717,11,0,,0.5051811739537371,1,0,,,1
2018,CE,185,CE185_Bio_GB_2018_16-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1994.4,1,0,,1007.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.5114606741573,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.364580600000004,1,0,,3.74753745318352,1011,0,,,1011,0,"(Assurance) Previous val: 47.088854415274454, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.919888399999998, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.3264439140811456, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,413.1944444444444,1011,0,,,1,0,,,1,0,,817.9133858267717,11,0,,0.5051811739537371,1,0,,,1
2018,CE,185,CE185_Bio_GB_2018_16-H,GB,1,0,,1,1,0,,2018-09-04,1,0,,1994.4,1,0,,1007.5333333333332,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,44.5114606741573,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-24.364580600000004,1,0,,3.74753745318352,1011,0,,,1011,0,"(Assurance) Previous val: 47.088854415274454, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.919888399999998, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.3264439140811456, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,413.1944444444444,1011,0,,,1,0,,,1,0,,817.9133858267717,11,0,,0.5051811739537371,1,0,,,1
2018,CE,186,CE186_Bio_GB_2018_17-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,1382.4,1,0,,548.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.65651521835024,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.9525105,1,0,,4.496356418173797,1011,0,,,1011,0,"(Assurance) Previous val: 46.2576076555024, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.685460300000003, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7800956937799043, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,224.95625546806647,1011,0,,,1,0,,,1,0,,566.9291338582677,11,0,,0.3967978395061728,1,0,,,1
2018,CE,186,CE186_Bio_GB_2018_17-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,1382.4,1,0,,548.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.65651521835024,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.9525105,1,0,,4.496356418173797,1011,0,,,1011,0,"(Assurance) Previous val: 46.2576076555024, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.685460300000003, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7800956937799043, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,224.95625546806647,1011,0,,,1,0,,,1,0,,566.9291338582677,11,0,,0.3967978395061728,1,0,,,1
2018,CE,186,CE186_Bio_GB_2018_17-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,1382.4,1,0,,548.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,42.65651521835024,1011,10,"(Point) Value outside of bounds [45.3, 47.6]",-22.9525105,1,0,,4.496356418173797,1011,0,,,1011,0,"(Assurance) Previous val: 46.2576076555024, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -26.685460300000003, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.7800956937799043, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,224.95625546806647,1011,0,,,1,0,,,1,0,,566.9291338582677,11,0,,0.3967978395061728,1,0,,,1
2018,CE,187,CE187_Bio_GB_2018_18-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,598.4,1,0,,261.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.85958404802744,1011,0,,-21.918376399999996,1,0,,4.287692967409949,1011,0,,,1011,0,"(Assurance) Previous val: 43.44201038225578, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -24.981195200000002, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 1.1466257668711655, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,107.25612423447068,1011,0,,,1,0,,,1,0,,245.4068241469816,11,0,,0.4370543672014261,1,0,,,0
2018,CE,187,CE187_Bio_GB_2018_18-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,598.4,1,0,,261.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.85958404802744,1011,0,,-21.918376399999996,1,0,,4.287692967409949,1011,0,,,1011,0,"(Assurance) Previous val: 43.44201038225578, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -24.981195200000002, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 1.1466257668711655, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,107.25612423447068,1011,0,,,1,0,,,1,0,,245.4068241469816,11,0,,0.4370543672014261,1,0,,,0
2018,CE,187,CE187_Bio_GB_2018_18-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,598.4,1,0,,261.53333333333336,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.85958404802744,1011,0,,-21.9183764,1,0,,4.287692967409949,1011,0,,,1011,0,"(Assurance) Previous val: 43.44201038225578, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -24.981195200000002, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 1.1466257668711655, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,107.25612423447068,1011,0,,,1,0,,,1,0,,245.4068241469816,11,0,,0.4370543672014261,1,0,,,0
2018,CE,188,CE188_Bio_GB_2018_19-H,GB,1,0,,1,1,0,,,1,0,,1195.4,1,0,,596.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.705129329241565,1011,0,,-22.557914,1,0,,4.0946514686540985,1011,0,,,1011,0,"(Assurance) Previous val: 44.14447164038597, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.633486399999995, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.6224052718286657, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,244.6412948381452,1011,0,,,1,0,,,1,0,,490.239501312336,11,0,,0.4990240365846857,1,0,,,0
2018,CE,188,CE188_Bio_GB_2018_19-H,GB,1,0,,1,1,0,,,1,0,,1195.4,1,0,,596.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.705129329241565,1011,0,,-22.557914,1,0,,4.0946514686540985,1011,0,,,1011,0,"(Assurance) Previous val: 44.14447164038597, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.633486399999995, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.6224052718286657, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,244.6412948381452,1011,0,,,1,0,,,1,0,,490.239501312336,11,0,,0.4990240365846857,1,0,,,0
2018,CE,188,CE188_Bio_GB_2018_19-H,GB,1,0,,1,1,0,,,1,0,,1195.4,1,0,,596.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.705129329241565,1011,0,,-22.557914,1,0,,4.0946514686540985,1011,0,,,1011,0,"(Assurance) Previous val: 44.14447164038597, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,"(Assurance) Previous val: -25.633486399999995, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1011,0,"(Assurance) Previous val: 0.6224052718286657, reason: C peak exceeds maximum detection threshold. Data is only an estimation, not publishable quality! Will require reweigh.",,1,0,,,1,0,,244.6412948381452,1011,0,,,1,0,,,1,0,,490.239501312336,11,0,,0.4990240365846857,1,0,,,0
2018,CE,189,CE189_Bio_GB_2018_20-H,GB,1,0,,1,1,0,,2018-09-05,1,0,,2762.4,1,0,,1375.5333333333333,1,0,,,1,0,,,1,0,,,1001,0,,,1,0,,,1,0,,,1,0,,45.449630314232905,1011,0,,-24.215177299999997,1,0,,3.884750462107209,1011,0,,44.49719084712756,1011,0,,-26.3287184,1,0,,0.3488072054527751,1011,0,,,1,0,,,1,0,,564.113079615048,1011,1010,"(Point) Value outside of bounds [0.0, 479.4] | (Dataset) Value is an extreme outlier compared to similar data",,1,0,,,1,0,,1132.8740157480315,11,10,"(Point) Value outside of bounds [0.0, 925.6]",0.4979486436914759,1,0,,,1
