HarvestYear,Crop,SampleID,Latitude,Longitude,ID2,GrainYieldDryPerArea,ResidueDryPerArea,Notes
2010,GB,CF10GPGB_328_15-N,-117.083079,46.782376,328,130.1969365426696,,
2010,SB,CF10GPSB_329_16-N,-117.08264527,46.78243781,329,526.2582056892779,,
2010,SB,CF10GPSB_330_17-N,-117.082243,46.782482,330,422.3194748358862,457.40664346952684,
2010,GB,CF10GPGB_331_18-N,-117.081825,46.782284,331,187.63676148796498,,
2010,GB,CF10GPGB_332_19-N,-117.081407,46.782423,332,172.3194748358862,,
2010,GB,CF10GPGB_333_20-N,-117.080989,46.782425,333,142.2319474835886,,
2010,GB,CF10GPGB_334_21-N,-117.080571,46.782281,334,194.20131291028446,,
2010,GB,CF10GPGB_335_22-N,-117.080153,46.782544,335,222.10065645514223,246.11206627070956,
2010,SW,CF10GPSW_336_23-N,-117.079735,46.782515,336,404.26695842450766,,
2010,SW,CF10GPSW_337_24-N,-117.079317,46.782479,337,402.6258205689278,,
2010,WW,CF10GPWW_338_25-N,-117.07889105,46.78239455,338,413.5667396061269,,
2010,SW,CF10GPSW_348_11-O,-117.084617,46.782636,348,639.4967177242888,,
2010,SW,CF10GPSW_349_12-O,-117.084199,46.782725,349,422.86652078774614,,
2010,SW,CF10GPSW_350_13-O,-117.083781,46.782678,350,426.69584245076584,,
2010,SW,CF10GPSW_351_14-O,-117.083363,46.782741,351,384.02625820568926,,
2010,GB,CF10GPGB_352_15-O,-117.08291879,46.78264763,352,168.4901531728665,,
2010,GB,CF10GPGB_353_16-O,-117.082527,46.782731,353,142.2319474835886,,
2010,SB,CF10GPSB_354_17-O,-117.082109,46.782768,354,485.22975929978116,,
2010,GB,CF10GPGB_355_18-O,-117.081691,46.78257,355,235.22975929978116,,
2010,GB,CF10GPGB_356_19-O,-117.081273,46.782709,356,141.1378555798687,,
2010,GB,CF10GPGB_357_20-O,-117.080855,46.782711,357,252.18818380743983,,
2010,GB,CF10GPGB_358_21-O,-117.08041408,46.78255608,358,178.33698030634574,,
2010,GB,CF10GPGB_359_22-O,-117.080019,46.78283,359,198.5776805251641,,
2010,SW,CF10GPSW_360_23-O,-117.079601,46.782801,360,337.527352297593,,
2010,SW,CF10GPSW_371_12-P,-117.08422983,46.78296597,371,265.3172866520788,,
2010,SW,CF10GPSW_372_13-P,-117.083798,46.782964,372,432.1663019693654,,
2010,SW,CF10GPSW_373_14-P,-117.08338,46.783027,373,398.7964989059081,,
2010,SW,CF10GPSW_374_15-P,-117.082962,46.782948,374,428.3369803063457,737.1605097181103,
2010,GB,CF10GPGB_375_16-P,-117.08252827,46.78300622,375,176.1487964989059,,
2010,GB,CF10GPGB_376_17-P,-117.082126,46.783054,376,200.21881838074398,,
2010,GB,CF10GPGB_377_18-P,-117.08165033,46.78282132,377,196.38949671772428,,
2010,GB,CF10GPGB_378_19-P,-117.08129,46.782995,378,235.22975929978116,,
2010,GB,CF10GPGB_379_20-P,-117.080872,46.782997,379,164.66083150984682,,
2010,GB,CF10GPGB_380_21-P,-117.080454,46.782853,380,140.59080962800874,,
2010,GB,CF10GPGB_381_22-P,-117.080036,46.783116,381,117.61487964989058,,
2010,SW,CF10GPSW_394_13-Q,-117.08390985,46.78312585,394,346.82713347921225,,
2010,SW,CF10GPSW_395_14-Q,-117.083498,46.783313,395,454.59518599562364,,
2010,SW,CF10GPSW_396_15-Q,-117.08308,46.783234,396,445.8424507658643,,
2010,SW,CF10GPSW_397_16-Q,-117.082662,46.783303,397,280.6345733041575,,
2010,SW,CF10GPSW_398_17-Q,-117.08227546,46.78335797,398,245.62363238512035,,
2010,SB,CF10GPSB_399_18-Q,-117.081826,46.783142,399,515.8643326039387,,
2010,SB,CF10GPSB_400_19-Q,-117.081408,46.783281,400,392.2319474835886,564.2231947483589,
2010,GB,CF10GPGB_401_20-Q,-117.08099,46.783283,401,251.0940919037199,,
2010,GB,CF10GPGB_402_21-Q,-117.080572,46.783139,402,153.7199124726477,,
2010,SW,CF10GPSW_419_15-R,-117.08321056,46.7834571,419,446.3894967177243,,
2010,SW,CF10GPSW_420_16-R,-117.08277087,46.78351532,420,400.43763676148797,,
2010,SW,CF10GPSW_421_17-R,-117.08236678,46.78355231,421,358.31509846827134,,
2010,GB,CF10GPGB_422_18-R,-117.081933,46.783428,422,208.97155361050326,,
2010,SB,CF10GPSB_423_19-R,-117.08148355,46.78355263,423,426.69584245076584,,
2010,SB,CF10GPSB_424_20-R,-117.081097,46.783569,424,,,Road/Wet Spot
2010,GB,CF10GPGB_425_21-R,-117.080679,46.783425,425,239.05908096280086,,
