HarvestYear,Crop,Longitude,Latitude,ID2,GrainYieldDry,GrainCarbon,GrainNitrogen,GrainSulfur,ResidueMassDry,ResidueCarbon,ResidueNitrogen,ResidueSulfur,Comments
2001,SC,-117.08617246,46.77963697,73,299.70472440944883,,,,,,,,
2001,SB,-117.08569155,46.77950963,74,262.69192913385825,43.36,1.633,0.1632,,,,,
2001,SB,-117.085305,46.779642,75,549.5521653543308,43.37,1.566,0.1535,,,,,
2001,SW,-117.084887,46.77949,76,476.1761811023622,44.97,1.909,0.1555,568.4470518822466,44.73,0.2202,0.09085,
2001,SW,-117.084469,46.779579,77,492.36712598425197,44.37,2.085,0.1647,564.3066072117842,43.63,0.2909,0.1142,
2001,SW,-117.084051,46.779532,78,552.7509842519685,45.3,2.122,0.1707,582.0438764592739,43.06,0.3678,0.1594,
2001,SW,-117.083633,46.779595,79,470.5659448818898,44.89,1.949,0.1543,529.0318061690517,42.87,0.3532,0.126,
2001,SW,-117.083215,46.779516,80,417.7116141732283,44.71,1.877,0.1528,461.7955630147168,42.88,0.2631,0.1144,
2001,SW,-117.082797,46.779585,81,410.3297244094488,44.58,1.703,0.1391,512.979789659743,43.4,0.2739,0.09871,
2001,SW,-117.082379,46.779622,82,573.9616141732283,44.69,2.082,0.1661,0,43.15,0.301,0.1094,
2001,WW,-117.081543,46.779563,84,548.1742125984252,43.4,1.859,0.1641,,,,,
2001,WW,-117.081125,46.779565,85,586.117125984252,43.65,1.832,0.157,,,,,
2001,WW,-117.080707,46.779421,86,375.14271653543307,44.03,2.834,0.232,,,,,
2001,WW,-117.080289,46.779684,87,465.49704724409446,43.71,2.14,0.1827,,,,,
2001,WW,-117.079871,46.779655,88,472.9281496062992,43.65,2.146,0.1877,,,,,
2001,WW,-117.07944702,46.77960671,89,537.1505905511812,43.61,1.916,0.1646,,,,,
2001,WW,-117.079035,46.77954,90,512.8395669291339,43.58,1.821,0.1567,,,,,
2001,WW,-117.078617,46.779552,91,443.3513779527559,43.78,2.022,0.1761,,,,,
2001,WW,-117.078199,46.779557,92,672.5344488188975,43.29,1.877,0.166,,,,,
2001,WW,-117.077781,46.779494,93,544.5816929133857,43.66,1.922,0.1673,,,,,
2001,WW,-117.077363,46.779658,94,513.6761811023622,43.84,1.963,0.1676,,,,,
2001,WB,-117.08807304,46.77971682,95,434.0994094488189,44.19,2.179,0.2193,,,,,
2001,WB,-117.087663,46.7797,96,528.0954724409448,43.7,1.842,0.1933,,,,,
2001,WP,-117.087245,46.779873,97,,43.03,3.927,0.2296,,,,,
2001,WC,-117.086827,46.77985,98,,,,,,,,,
2001,WC,-117.086409,46.779935,99,,,,,,,,,
2001,SC,-117.085991,46.779905,100,285.9251968503937,,,,,,,,
2001,SP,-117.085573,46.77981,101,271.745,,,,310.6533892128281,43.96,0.7016,0.1466,
2001,SB,-117.085155,46.779928,102,487.10137795275585,43.21,1.539,0.1614,,,,,
2001,SW,-117.084737,46.779776,103,446.1564960629921,44.77,1.772,0.149,596.4684955735661,44.15,0.2273,0.08649,
2001,SW,-117.08434522,46.77988297,104,550.0442913385828,44.79,2.137,0.1734,661.2827107927706,43.41,0.3374,0.1229,
2001,SW,-117.083901,46.779818,105,433.7057086614173,44.51,1.989,0.1647,496.5757919485341,43.93,0.23,0.1169,
2001,SW,-117.083483,46.779881,106,585.132874015748,45.12,2.456,0.1873,637.899817614953,44.13,0.2984,0.1355,
2001,SW,-117.083065,46.779802,107,391.2352362204724,44.65,2.073,0.1702,438.5104090455229,42.2,0.3813,0.1813,
2001,SW,-117.082647,46.779871,108,532.4753937007874,44.67,2.042,0.1617,648.7141813424435,43.73,0.2606,0.09822,
2001,SW,-117.08219348,46.77987977,109,442.8100393700787,44.33,1.705,0.1423,575.4578443788023,42.87,0.311,0.09376,
2001,SW,-117.08175331,46.77967045,110,358.4596456692913,44.64,2.273,0.176,324.8069163172268,42.32,0.343,0.1412,This sample should have been WW but is SW due to driving (pt is on the line)
2001,WW,-117.081393,46.779849,111,446.69783464566933,43.77,1.99,0.1687,,,,,
2001,WW,-117.080975,46.779851,112,415.30019685039366,43.63,1.997,0.1781,,,,,
2001,WW,-117.08053909,46.77969063,113,546.8946850393701,43.79,1.854,0.1598,,,,,
2001,WW,-117.080139,46.77997,114,455.11318897637796,43.87,2.114,0.182,,,,,
2001,WW,-117.07970309,46.77992463,115,477.80019685039366,44.3,1.951,0.1551,,,,,
2001,WW,-117.079303,46.779905,116,565.5954724409448,44.17,1.863,0.1519,,,,,
2001,WW,-117.078885,46.779826,117,531.884842519685,44.46,2.158,0.1741,,,,,
2001,WW,-117.078467,46.779838,118,553.0462598425197,44.31,1.876,0.1589,,,,,
2001,WW,-117.07801916,46.77982663,119,550.4379921259842,44.51,2.19,0.1792,,,,,
2001,WW,-117.077631,46.77978,120,524.5521653543308,44.45,1.977,0.1629,,,,,
2001,WW,-117.077213,46.779944,121,322.58366141732284,44.9,2.753,0.2205,,,,,
2001,WB,-117.087699,46.779986,122,,,,,,,,,
2001,WB,-117.087281,46.780159,123,562.9872047244095,43.78,2.367,0.2298,,,,,
2001,WP,-117.086863,46.780136,124,84.22,,,,,,,,
2001,WC,-117.086445,46.780221,125,,,,,,,,,
2001,SC,-117.08601127,46.78018382,126,231.79133858267716,,,,,,,,
2001,SP,-117.08559328,46.78008882,127,242.395,,,,342.8552267921337,44.24,0.5651,0.2145,
2001,SP,-117.085191,46.780214,128,297.295,,,,,,,,
2001,SB,-117.084773,46.780062,129,377.75098425196853,43.71,1.802,0.1754,,,,,
2001,SW,-117.084355,46.780151,130,369.0403543307086,44.31,1.74,0.148,425.1369489715673,42.52,0.2349,0.1137,
2001,SW,-117.083937,46.780104,131,467.0226377952756,44.76,2.267,0.1755,509.23652551368724,43.66,0.3018,0.137,
2001,SW,-117.083519,46.780167,132,271.69783464566933,44.62,2.265,0.1791,373.07673905111153,40.86,0.517,0.199,
2001,SW,-117.083101,46.780088,133,570.0246062992126,44.51,1.97,0.1608,654.1436307622706,43.27,0.2722,0.1394,
2001,SW,-117.082683,46.780157,134,478.48917322834643,44.43,1.869,0.1546,605.0948116196898,42.64,0.4174,0.1365,
2001,SW,-117.082265,46.780194,135,388.6761811023622,44.48,1.92,0.163,525.1651488965249,43.46,0.3566,0.1074,
2001,SW,-117.081847,46.779996,136,457.32775590551176,44.44,1.635,0.1434,629.3914560795657,43.56,0.3143,0.1077,
2001,SW,-117.08145287,46.78014727,137,414.66043307086613,44.66,2.15,0.1679,485.44185460516354,42.66,0.3316,0.1125,
2001,WW,-117.081011,46.780137,138,466.2352362204724,44.82,2.098,0.1761,,,,,
2001,WW,-117.080593,46.779993,139,439.2667322834646,44.7,2.283,0.1901,,,,,
2001,WW,-117.080175,46.780256,140,404.71948818897636,44.64,2.329,0.1938,,,,,
2001,WW,-117.079757,46.780226999999996,141,384.73917322834643,43.74,2.186,0.1965,,,,,
2001,WW,-117.079339,46.780191,142,385.72342519685037,44.28,3.249,0.2628,,,,,
2001,WW,-117.0789031,46.78010382,143,545.8120078740156,43.44,1.83,0.1754,,,,,
2001,WW,-117.078503,46.780124,144,465.1525590551181,43.7,2.12,0.1987,,,,,
2001,WW,-117.078085,46.780129,145,506.7372047244095,43.47,1.964,0.1796,,,,,
2001,WW,-117.077667,46.780066,146,445.4675196850394,43.81,2.338,0.2061,,,,,
2001,WW,-117.077249,46.78023,147,302.0620078740157,44.2,2.835,0.2449,,,,,
2001,WW,-117.076831,46.780004,148,555.4576771653543,43.6,2.024,0.1947,,,,,
2001,WB,-117.087103,46.780422,149,646.845472440945,44.16,2.237,0.2252,,,,,
2001,WP,-117.086685,46.780507,150,140.625,,,,,,,,
2001,WC,-117.08622506,46.78045544,151,,,,,,,,,
2001,SC,-117.08583327,46.78037122,152,363.68110236220474,,,,,,,,
2001,SC,-117.085431,46.7805,153,249.50787401574803,,,,736.2369141143193,44.97,0.372,0.3207,
2001,SP,-117.085013,46.780348,154,234.695,,,,,,,,
2001,SB,-117.084595,46.780437,155,453.83366141732284,42.65,1.631,0.1599,,,,,
2001,SW,-117.083759,46.780453,157,350.880905511811,44.48,2.059,0.1653,431.87718737233405,42.69,0.2527,0.118,
2001,SW,-117.083341,46.780374,158,368.05610236220474,44.68,2.105,0.1731,407.9620178057884,43.27,0.3436,0.1492,
2001,SW,-117.082923,46.780443,159,384.83759842519686,44.59,2.039,0.1641,399.39473628036876,44.33,0.2783,0.1125,
2001,SW,-117.082505,46.78048,160,467.46555118110234,44.72,2.083,0.1637,508.54802428455497,42.65,0.365,0.1267,
2001,SW,-117.082087,46.780282,161,414.02066929133855,44.46,1.939,0.1572,548.6228133521059,42.95,0.3612,0.1347,
2001,SW,-117.08164513,46.78040873,162,461.8553149606299,44.52,1.89,0.1605,578.8095119176019,44.39,0.2295,0.08576,
2001,SW,-117.081251,46.780423,163,470.71358267716533,44.44,2.113,0.171,485.60930180836175,43.8,0.3232,0.1109,
2001,WW,-117.080833,46.780279,164,493.74507874015745,43.63,1.935,0.1846,,,,,
2001,WW,-117.080415,46.780542,165,577.9970472440945,43.62,2.03,0.1812,,,,,
2001,WW,-117.079997,46.780513,166,434.5423228346457,43.69,2.234,0.1929,,,,,
2001,WW,-117.079579,46.780477,167,474.7490157480315,43.6,2.105,0.1855,,,,,
2001,WW,-117.079161,46.780398,168,474.01082677165357,43.66,1.884,0.1727,,,,,
2001,WW,-117.078743,46.78041,169,317.36712598425197,44.47,3.499,0.2846,,,,,
2001,WW,-117.078325,46.780415,170,406.39271653543307,43.97,2.486,0.2191,,,,,
2001,WW,-117.077907,46.780352,171,418.4498031496063,43.45,2.123,0.1908,,,,,
2001,WW,-117.077489,46.780516,172,392.121062992126,43.66,2.081,0.1914,,,,,
2001,WW,-117.077071,46.78029,173,483.6564960629921,43.9,2.119,0.2001,,,,,
2001,WW,-117.076653,46.780414,174,424.10925196850394,43.52,1.775,0.1717,,,,,
2001,WB,-117.086879,46.780708,175,531.8356299212599,44.13,2.231,0.2175,,,,,
2001,WP,-117.08647678,46.78080097,176,89.445,,,,,,,,This sample is on the line of two strips it should be a WB but was planted to WP due to driving
2001,WC,-117.085625,46.780668,178,,,,,,,,,
2001,SC,-117.085207,46.780786,179,269.1929133858268,,,,538.4741602295965,44.45,0.5847,0.5099,
2001,SP,-117.084789,46.780634,180,92.395,,,,,,,,
2001,SB,-117.084371,46.780723,181,419.33562992125985,43.34,1.833,0.1827,,,,,
2001,SW,-117.083535,46.780739,183,415.3986220472441,44.41,1.994,0.1577,493.71484983279413,42.19,0.2951,0.09008,
2001,SW,-117.083117,46.78066,184,476.22539370078744,44.34,1.878,0.1492,509.6116159836461,42.7,0.2489,0.1034,
2001,SW,-117.082699,46.780729,185,498.81397637795277,44.74,2.27,0.1761,706.229636653169,40.12,0.354,0.1395,
2001,SW,-117.082281,46.780766,186,471.1072834645669,44.66,1.994,0.1623,614.6954638136078,41.14,0.4442,0.165,
2001,SW,-117.081863,46.780568,187,224.6505905511811,44.52,2.166,0.1797,268.66674264587294,43.12,0.2676,0.1122,
2001,SW,-117.081445,46.780707,188,409.8375984251968,44.52,1.849,0.1534,460.99053200074053,43.93,0.2398,0.0982,
2001,SW,-117.081027,46.780709,189,449.8474409448819,44.6,1.964,0.1577,479.10693463864624,43.89,0.3287,0.1103,
2001,WW,-117.080609,46.780565,190,647.4852362204724,43.41,1.878,0.1717,,,,,
2001,WW,-117.080191,46.780828,191,588.9222440944882,43.47,2.14,0.1947,,,,,
2001,WW,-117.079773,46.780799,192,426.86515748031496,43.9,2.571,0.2244,,,,,
2001,WW,-117.079355,46.780763,193,561.0679133858267,43.44,1.917,0.1792,,,,,
2001,WW,-117.07891312,46.78066353,194,511.6584645669291,43.38,1.707,0.1534,,,,,
2001,WW,-117.078519,46.780696,195,556.7372047244094,43.57,1.664,0.1495,,,,,
2001,WW,-117.078101,46.780701,196,510.2312992125984,43.38,1.588,0.1503,,,,,
2001,WW,-117.077683,46.780638,197,488.0856299212598,43.59,1.904,0.1783,,,,,
2001,WW,-117.077265,46.780802,198,462.0029527559055,43.64,1.735,0.167,,,,,
2001,WW,-117.076847,46.780576,199,479.2273622047244,43.46,1.799,0.1718,,,,,
2001,WB,-117.0866262,46.7810531,200,413.5777559055118,44.17,2.159,0.2125,,,,,
2001,WB,-117.086242,46.781049,201,387.69192913385825,43.77,1.862,0.1985,,,,,
2001,WP,-117.085824,46.780954,202,,,,,,,,,
2001,WC,-117.085406,46.781072,203,,,,,,,,,
2001,SC,-117.084988,46.78092,204,257.3818897637795,,,,,,,,
2001,SP,-117.08457,46.781009,205,151.945,,,,,,,,
2001,SB,-117.084152,46.780962,206,545.4675196850394,42.87,1.677,0.1685,,,,,
2001,SB,-117.08375497,46.78103938,207,503.7352362204725,43.46,1.837,0.1721,,,,,
2001,SW,-117.083316,46.780946,208,374.74901574803147,44.61,2.289,0.177,434.53737594324144,43.26,0.3427,0.1347,
2001,SW,-117.082898,46.781015,209,415.6446850393701,44.7,2.323,0.1809,419.02086382759666,43.03,0.359,0.1511,
2001,SW,-117.08248,46.781052,210,510.28051181102364,44.71,2.39,0.1857,676.8616890865127,43.35,0.3786,0.1474,
2001,SW,-117.082062,46.780854,211,584.7883858267717,44.54,2.097,0.1647,578.2392300883132,43.55,0.2948,0.1068,
2001,SW,-117.081644,46.780993,212,624.9458661417323,44.49,2.007,0.1601,680.732318363848,42.39,0.2837,0.09428,
2001,SW,-117.081226,46.780995,213,601.9635826771654,44.65,2.069,0.162,640.5172453545264,43.46,0.2633,0.1332,
2001,SW,-117.080808,46.780851,214,543.5974409448819,44.27,1.981,0.1578,526.8356658190438,45.33,0.2526,0.0909,
2001,SW,-117.08043771,46.78111806,215,317.76082677165357,44.65,2.632,0.1978,337.6289720843777,42.73,0.4431,0.1274,
2001,WW,-117.079972,46.781085,216,437.1998031496063,43.76,2.294,0.2107,,,,,
2001,WW,-117.079554,46.781049,217,400.24114173228344,43.87,1.959,0.1854,,,,,
2001,WW,-117.079136,46.78097,218,544.1879921259842,43.62,1.77,0.1702,,,,,
2001,WW,-117.078718,46.780982,219,632.2785433070866,43.45,1.585,0.1563,,,,,
2001,WW,-117.0783,46.780987,220,600.8316929133858,42.79,1.7,0.1558,649.9652025076429,,,,
2001,WW,-117.077882,46.780924,221,561.5108267716536,43.41,1.681,0.1579,,,,,
2001,WW,-117.077464,46.781088,222,671.0580708661416,43.41,1.66,0.1562,,,,,
2001,WW,-117.077046,46.780862,223,459.54232283464563,43.53,1.875,0.1783,,,,,
2001,WW,-117.076628,46.780986,224,560.9202755905511,43.48,1.718,0.1632,,,,,
2001,WB,-117.086295,46.781365,225,167.66240157480314,43.67,2.256,0.2255,,,,,
2001,WP,-117.08586126,46.78132062,226,179.445,,,,,,,,
2001,WP,-117.08543278,46.78122203,227,109.995,,,,,,,,"This sample should have been WC, it is WP due to driving (pt is on the line)"
2001,WC,-117.085041,46.781358,228,,,,,,,,,
2001,SC,-117.084623,46.781206,229,267.7165354330709,,,,,,,,
2001,SP,-117.084205,46.781295,230,140.245,,,,173.19440806511284,44.43,0.5325,0.1967,
2001,SB,-117.083787,46.781248,231,370.3198818897638,42.69,1.786,0.1768,,,,,
2001,SB,-117.08328225,46.78127044,232,391.9242125984252,43.15,1.566,0.1612,,,,,
2001,SW,-117.082951,46.781232,233,417.3179133858268,44.55,2.242,0.1772,482.6329644881713,44.31,0.2733,0.08476,
2001,SW,-117.082533,46.781301,234,442.41633858267716,44.38,1.943,0.1592,527.281829896701,43.14,0.2853,0.08565,
2001,SW,-117.082115,46.781338,235,501.86515748031496,44.7,2.196,0.1775,570.8288002608466,43,0.3503,0.1388,
2001,SW,-117.081697,46.78114,236,438.4301181102362,44.52,2.304,0.179,453.69072710263373,42.95,0.2929,0.1168,
2001,SW,-117.08124367,46.78126348,237,377.6525590551181,44.69,2.47,0.1897,361.2907424149107,43.14,0.394,0.1595,
2001,SW,-117.080861,46.781281,238,436.4616141732283,44.68,2.221,0.1788,489.2057110438145,43.04,0.3173,0.1259,
2001,SW,-117.08045495,46.78115338,239,402.35728346456693,44.58,2.49,0.1975,374.30538826331144,42.68,0.3784,0.1545,
2001,SW,-117.08011053,46.78144636,240,349.1584645669291,44.76,2.476,0.1998,367.00880634640805,42.96,0.4396,0.1543,
2001,WW,-117.079607,46.781371,241,468.6466535433071,43.75,2.425,0.2088,,,,,
2001,WW,-117.079189,46.781335,242,537.5442913385826,43.48,1.736,0.1721,,,,,
2001,WW,-117.078771,46.781256,243,527.4064960629921,43.45,1.706,0.1643,,,,,
2001,WW,-117.07838882,46.78129255,244,547.632874015748,43.76,1.768,0.1691,,,,,
2001,WW,-117.077935,46.781273,245,529.9163385826771,43.86,1.813,0.177,,,,,
2001,WW,-117.077517,46.78121,246,603.1938976377953,43.42,1.638,0.1562,,,,,
2001,WW,-117.077099,46.781374,247,566.3336614173228,43.57,1.623,0.1565,,,,,
2001,WW,-117.07669891,46.78116437,248,665.3001968503937,43.29,1.685,0.1643,,,,,
2001,WB,-117.085864,46.781526,249,406.39271653543307,44.06,2.212,0.2306,,,,,
2001,WP,-117.085446,46.781644,250,165.645,,,,,,,,
2001,WC,-117.085028,46.781492,251,,,,,,,,,
2001,SC,-117.08457853,46.78155584,252,189.46850393700788,,,,,,,,
2001,SC,-117.084192,46.781534,253,251.96850393700788,,,,,,,,
2001,SP,-117.083774,46.781597,254,133.195,,,,172.03453766160766,44.33,0.5578,0.1326,
2001,SB,-117.083356,46.781518,255,408.75492125984255,43.33,1.596,0.1638,466.8400259088648,44.14,0.4026,0.09668,
2001,SW,-117.08252,46.781624,257,390.93996062992125,44.81,2.376,0.1804,414.0662221549473,43.8,0.4369,0.1369,
2001,SW,-117.082102,46.781426,258,448.17421259842524,44.96,2.509,0.1997,485.3740473784692,42.44,0.5433,0.1954,
2001,SW,-117.081684,46.781565,259,440.34940944881885,44.81,2.415,0.1917,501.7882937628258,44.29,0.424,0.1372,
2001,SW,-117.081266,46.781567,260,459.9852362204725,44.78,2.513,0.1967,482.33900904300526,43.19,0.455,0.1905,
2001,SW,-117.080848,46.781423,261,395.7135826771654,44.68,2.249,0.1738,441.99435609609236,43.57,0.2939,0.09962,
2001,SW,-117.08043,46.781686,262,369.4832677165354,44.52,2.155,0.1753,376.8854795293256,43.23,0.3578,0.1353,
2001,SW,-117.080012,46.781657,263,378.98129921259846,44.32,1.883,0.1556,417.2287469887872,42.07,0.2917,0.1206,
2001,WW,-117.079594,46.781621,264,516.2844488188975,43.58,1.695,0.1475,,,,,
2001,WW,-117.0791581,46.78153382,265,480.7037401574803,43.3,1.873,0.1685,,,,,
2001,WW,-117.078758,46.781554,266,630.8021653543307,42.56,1.906,0.1671,,,,,
2001,WW,-117.07834,46.781559,267,602.2588582677165,43.04,1.985,0.1711,,,,,
2001,WW,-117.077922,46.781496,268,499.30610236220474,43.05,1.909,0.1781,,,,,
2001,WW,-117.077504,46.78166,269,618.9911417322834,43.61,1.755,0.1592,,,,,
2001,WW,-117.077086,46.781434,270,612.5935039370079,42.73,1.744,0.1631,,,,,
2001,WW,-117.076668,46.781558,271,651.4714566929133,43.56,1.831,0.1665,,,,,
2001,WB,-117.08559,46.781812,272,248.91240157480317,44.04,2.089,0.2112,,,,,
2001,WP,-117.085172,46.78193,273,132.645,,,,,,,,
2001,WC,-117.084754,46.781778,274,,,,,,,,,
2001,WC,-117.08435697,46.78187778,275,,,,,,,,,
2001,SC,-117.083918,46.78182,276,292.81496062992125,,,,,,,,
2001,SP,-117.0835,46.781883,277,88.495,,,,,,,,
2001,SB,-117.083082,46.781804,278,424.5521653543307,43.19,1.657,0.1636,501.7006936555014,43.96,0.4653,0.08979,
2001,SW,-117.082246,46.78191,280,443.1053149606299,44.62,2.196,0.1788,530.6865800547566,45.11,0.3762,0.119,
2001,SW,-117.08181228,46.78170481,281,349.94586614173227,44.72,2.352,0.2018,349.3622690108881,42.96,0.4034,0.1604,
2001,SW,-117.08141,46.781851,282,398.2234251968504,44.8,2.427,0.1983,389.8804864155634,43.15,0.3897,0.1741,
2001,SW,-117.080992,46.781853,283,454.3257874015748,44.87,2.395,0.1903,479.55975085105433,42.14,0.6088,0.2137,
2001,SW,-117.080574,46.781709,284,327.30807086614175,44.83,2.351,0.2085,349.2148283377608,44.65,0.3853,0.1484,
2001,SW,-117.080156,46.781972,285,421.4025590551181,44.44,1.726,0.1418,509.3237184862823,42.55,0.2867,0.09518,
2001,SW,-117.079738,46.781943,286,448.4202755905512,44.26,1.711,0.1435,658.6829096144314,41.92,0.3548,0.116,
2001,WW,-117.07932,46.781907,287,455.60531496062987,43.37,1.925,0.1777,,,,,
2001,WW,-117.07886619,46.78180208,288,611.117125984252,43.38,1.752,0.1675,,,,,
2001,WW,-117.078484,46.78184,289,370.46751968503935,44.04,3.036,0.2328,,,,,
2001,WW,-117.078066,46.781845,290,461.5108267716535,43.21,1.772,0.1626,,,,,
2001,WW,-117.077648,46.781782,291,609.1486220472441,43.56,1.966,0.1806,,,,,
2001,WW,-117.07723,46.781946,292,540.2509842519685,43.57,2.29,0.2101,,,,,
2001,WW,-117.076812,46.78172,293,431.9832677165354,43.69,2.134,0.1943,,,,,
2001,WB,-117.085536,46.782098,297,371.1564960629922,44.13,2.373,0.234,,,,,
2001,WB,-117.085118,46.782216,298,330.4084645669291,43.68,2.136,0.1775,304.6383086597167,43.23,0.6169,0.1961,
2001,WC,-117.084282,46.782153,300,,,,,,,,,
2001,SC,-117.083864,46.782106,301,211.61417322834646,,,,,,,,
2001,SP,-117.08343026,46.78215462,302,222.745,,,,,,,,
2001,SB,-117.08301227,46.78207922,303,517.0718503937009,43.19,1.56,0.1598,,,,,
2001,SB,-117.08261,46.782159,304,413.23326771653547,43.3,1.53,0.1538,,,,,
2001,SW,-117.082192,46.782196,305,410.9694881889764,44.58,2.191,0.1717,472.30787450962634,43.24,0.4073,0.1137,
2001,SW,-117.081774,46.781998,306,418.1053149606299,44.7,2.422,0.1881,466.7536323246353,43.49,0.4259,0.1425,
2001,SW,-117.081356,46.782137,307,448.71555118110234,44.49,2.054,0.1635,667.4696230029988,44.31,0.4294,0.112,
2001,SW,-117.080938,46.782139,308,439.3159448818898,44.58,2.532,0.1921,574.1418792792402,43.42,0.5497,0.1437,
2001,SW,-117.08049902,46.78197702,309,331.78641732283467,44.31,1.963,0.1699,474.25467228880143,43.43,0.5024,0.1332,
2001,SW,-117.080102,46.782258,310,312.69192913385825,42.86,1.818,0.1503,449.2129989403835,43.01,0.3155,0.09966,
2001,SW,-117.079684,46.782229,311,508.70570866141736,42.69,1.972,0.1596,662.815172229093,42.33,0.3859,0.1152,
2001,SW,-117.07930181,46.78221346,312,490.2017716535433,42.65,1.867,0.1503,562.7979287875557,44.28,0.2679,0.08063,
2001,WW,-117.078848,46.782114,313,667.2194881889764,43.62,1.775,0.1597,,,,,
2001,WW,-117.07843,46.782126,314,527.9478346456692,43.59,1.903,0.175,,,,,
2001,WW,-117.07804184,46.78214737,315,863.7253937007873,43.26,1.924,0.1823,,,,,
2001,WW,-117.077594,46.782068,316,683.9517716535432,43.39,2.263,0.2232,,,,,
2001,WB,-117.08513522,46.78249247,323,520.861220472441,43.67,2.358,0.195,818.6117703886997,42.37,1.048,0.2522,
2001,WP,-117.084751,46.78235,324,139.265,,,,390.9087140042437,44.5,0.767,0.2122,
2001,WP,-117.084333,46.782439,325,175.795,,,,350.18193303661747,44.88,0.6871,0.1802,
2001,WC,-117.083915,46.782392,326,,,,,,,,,
2001,SC,-117.083497,46.782455,327,322.8346456692913,,,,,,,,
2001,SP,-117.083079,46.782376,328,215.795,,,,,,,,
2001,SB,-117.08264527,46.78243781,329,597.386811023622,42.91,1.587,0.166,,,,,
2001,SB,-117.082243,46.782482,330,555.2608267716536,43.36,1.647,0.1678,,,,,
2001,SW,-117.081825,46.782284,331,375.83169291338584,43.11,1.944,0.1644,496.28174411204924,42.92,0.3587,0.1527,
2001,SW,-117.081407,46.782423,332,434.83759842519686,42.94,2.019,0.1674,509.2388245348572,43.58,0.4036,0.1459,
2001,SW,-117.080989,46.782425,333,450.9301181102362,42.88,1.954,0.1551,513.2595042337732,43.79,0.3295,0.1243,
2001,SW,-117.080571,46.782281,334,429.86712598425197,42.98,1.869,0.154,518.4681137562646,42.22,0.4564,0.1566,
2001,SW,-117.080153,46.782544,335,567.9576771653543,42.73,1.861,0.148,635.0798390112744,43.77,0.2873,0.1044,
2001,SW,-117.079735,46.782515,336,542.9084645669292,42.93,2.205,0.1733,638.7678903706834,43.42,0.3719,0.1334,
2001,SW,-117.079317,46.782479,337,421.8946850393701,42.79,1.866,0.1532,NaN,43.75,0.2993,0.1005,
2001,WW,-117.07889105,46.78239455,338,449.4045275590551,,,,,,,,
2001,WB,-117.084617,46.782636,348,329.375,43.49,2.134,0.1809,316.2630526766945,42.05,0.8981,0.2142,
2001,WP,-117.084199,46.782725,349,23.995,,,,,,,,
2001,WC,-117.083781,46.782678,350,,,,,,,,,
2001,SC,-117.083363,46.782741,351,310.5314960629921,,,,,,,,
2001,SP,-117.08291879,46.78264763,352,177.545,,,,,,,,
2001,SP,-117.082527,46.782731,353,191.145,,,,,,,,
2001,SB,-117.082109,46.782768,354,409.0501968503937,43.68,1.58,0.1713,,,,,
2001,SW,-117.081691,46.78257,355,429.4242125984252,42.61,1.752,0.1557,634.7036531958754,44.04,0.5556,0.1664,
2001,SW,-117.081273,46.782709,356,423.61712598425197,42.62,1.889,0.1545,397.31940142919626,44.66,0.2711,0.1017,
2001,SW,-117.080855,46.782711,357,507.0816929133859,42.71,1.838,0.1512,570.359522867234,45.16,0.2609,0.09068,
2001,SW,-117.08041408,46.78255608,358,482.1801181102362,42.6,1.701,0.1425,609.9117741534043,44.05,0.2629,0.08156,
2001,SW,-117.080019,46.78283,359,436.80610236220474,42.8,1.838,0.1512,567.1623941608162,44.68,0.4235,0.1261,
2001,SW,-117.079601,46.782801,360,378.68602362204723,42.61,1.789,0.1451,468.0885076275505,44.8,0.2968,0.08533,
2001,WB,-117.08422983,46.78296597,371,378.5875984251968,43.68,2.777,0.2298,956.9562786554371,43.88,0.8058,0.1942,
2001,WP,-117.083798,46.782964,372,114.395,,,,242.27280994629928,44.64,0.9271,0.1726,
2001,WC,-117.08338,46.783027,373,,,,,,,,,
2001,SC,-117.082962,46.782948,374,281.98818897637796,,,,,,,,
2001,SP,-117.08252827,46.78300622,375,218.795,,,,,,,,
2001,SP,-117.082126,46.783054,376,212.545,,,,,,,,
2001,SW,-117.08165033,46.78282132,377,364.7096456692914,42.67,2.139,0.1679,382.5045207385599,44.12,0.3182,0.1135,
2001,SW,-117.08129,46.782995,378,464.26673228346453,42.71,1.824,0.1472,541.5072658818364,45.06,0.2779,0.09064,
2001,SW,-117.080872,46.782997,379,473.5679133858267,42.58,1.818,0.1456,485.5227486733382,44.42,0.3028,0.09745,
2001,SW,-117.080454,46.782853,380,459.23228346456693,42.57,1.839,0.1434,575.6150154657745,43.98,0.3002,0.09938,
2001,SW,-117.080036,46.783116,381,322.878937007874,42.56,1.778,0.145,381.9300783976291,43.88,0.279,0.09631,
2001,WB,-117.08390985,46.78312585,394,427.75098425196853,43.88,2.698,0.2273,,,,,This sample should have been in the WP strip but is WB due to ringing the field with WB
2001,WP,-117.083498,46.783313,395,4.245,,,,,,,,
2001,WC,-117.08308,46.783234,396,,,,,,,,,
2001,SC,-117.082662,46.783303,397,277.5590551181102,,,,,,,,
2001,SP,-117.08227546,46.78335797,398,245.545,,,,,,,,This sample should have been SC but is SP due to driving (Pt is on the line)
2001,SB,-117.081826,46.783142,399,545.123031496063,42.99,1.517,0.155,569.9681244925158,44.42,0.3201,0.08862,
