HarvestYear,Crop,Longitude,Latitude,ID2,GrainSampleArea,GrainYieldDryPerArea,GrainCarbon,GrainNitrogen,ResidueSampleArea,ResidueMassWet,ResidueMassDry,ResidueMoistureProportion,ResidueMassDryPerArea,ResidueCarbon,ResidueNitrogen,Comments,SampleID,GrainProtein,GrainMoisture,GrainStarch,GrainWGlutDM,GrainMassDry,GrainOilDM,Field,Strip,RelativeYield,CropExists,GrainYieldDryPerAreaAvg,HarvestIndex,HIMin,HIMax,HarvestIndexAvg,AdjRSquared,DfResidual,InterceptEstimate,XEstimate,ResidueMassDryPerArea.linear,HarvestIndex.linear,ResidueMassDryPerArea.HI
2000,SB,-117.081543,46.779563,84,2.032,500.40354330708664,43.38,1.451,2.032,1225.73,1168.494334100625,0.046695166063794674,575.0464242621186,,,,,,,,,,,C,1,0.8555267488020677,1,479.24251413995785,0.46529690678045016,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.081125,46.779565,85,2.032,483.6712598425197,43.22,1.605,2.032,1387.57,1324.2740384460449,0.04561640966146213,651.709664589589,45.23,0.3302,,,,,,,,,C,2,1.069231645571943,1,479.24251413995785,0.42599910693800047,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080707,46.779421,86,2.032,476.68307086614175,43.63,1.756,2.032,1354.2200000000003,1300.0650616479784,0.03998976410924506,639.7957980551074,45.07,0.376,,,,,,,,,C,3,1.116678839089475,1,479.24251413995785,0.4269521655405057,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080289,46.779684,87,2.032,471.45669291338584,43.66,1.712,,,,,,,,,,,,,,,,C,3,1.0643096479258873,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,632.439441612466,0.42708428643595814,
2000,SB,-117.079871,46.779655,88,2.032,490.501968503937,43.96,1.758,,,,,,,,,,,,,,,,C,4,1.106249942621725,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,652.8434998299131,0.4290059147378484,
2000,SB,-117.07944702,46.77960671,89,2.032,559.7933070866142,43.53,1.669,,,,,,,,,,,,,,,,C,5,0.9149585970161194,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,727.0784196494626,0.4350031906493363,
2000,SB,-117.079035,46.77954,90,2.032,491.33858267716533,43.33,1.503,,,,,,,,,,,,,,,,C,5,0.9658707803500544,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,653.7398021288707,0.42908729148737956,
2000,SB,-117.078617,46.779552,91,2.032,535.5314960629921,43.48,1.445,,,,,,,,,,,,,,,,C,6,1.0300669747863505,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,701.0856529796913,0.43306167675061696,
2000,SB,-117.078199,46.779557,92,2.032,518.75,43.6,1.611,,,,,,,,,,,,,,,,C,7,1.2424674756374565,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,683.1068833358942,0.431623770843787,
2000,SB,-117.077781,46.779494,93,2.032,556.1023622047244,43.47,1.693,,,,,,,,,,,,,,,,C,8,0.8839896274891521,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,723.1241448011201,0.43471766662053984,
2000,SB,-117.077363,46.779658,94,2.032,545.5708661417323,43.05,1.62,,,,,,,,,,,,,,,,C,8,0.7397344023789477,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,711.8412805671829,0.43388388411045725,
2000,SB,-117.08807304,46.77971682,95,2.032,527.1653543307086,43.87,1.803,,,,,,,,,,,,,,,,A,1,1.085863311322934,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,692.122629990115,0.4323550802678942,
2000,SB,-117.087663,46.7797,96,2.032,535.4330708661417,43.94,1.505,,,,,,,,,,,,,,,,A,1,1.0085656398959233,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,700.9802056504022,0.4330534789909928,
2000,SB,-117.087245,46.779873,97,2.032,416.87992125984255,44.43,2.175,,,,,,,,,,,,,,,,A,2,0.7564173323043396,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,573.9688975216418,0.42073009863654953,
2000,SB,-117.086827,46.77985,98,2.032,483.85826771653547,44.96,1.604,,,,,,,,,,,,,,,,A,3,1.045536503163792,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,645.7258051028966,0.42835082342196046,
2000,SB,-117.086409,46.779935,99,2.032,564.9114173228347,44.3,1.733,,,,,,,,,,,,,,,,A,3,1.0810060205647947,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,732.5616807724975,0.43539354931683344,
2000,SB,-117.085991,46.779905,100,2.032,603.4448818897638,44.05,2.135,,,,,,,,,,,,,,,,A,4,1.2039667632104165,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,773.844310189193,0.4381395609290236,
2000,SB,-117.085573,46.77981,101,2.032,463.09055118110234,44.32,1.69,,,,,,,,,,,,,,,,A,5,1.1236386888269978,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,623.4764186228896,0.4261960505431526,
2000,SB,-117.085155,46.779928,102,2.032,500.6889763779527,44.37,1.556,,,,,,,,,,,,,,,,A,6,1.0832270666999273,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,663.7572984113383,0.42998031529497005,
2000,SB,-117.084737,46.779776,103,2.032,450.3937007874016,44.67,1.582,,,,,,,,,,,,,,,,B,1,0.8891147808156677,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,609.8737131445915,0.4247925522082398,
2000,SB,-117.08434522,46.77988297,104,2.032,399.753937007874,44.84,1.672,,,,,,,,,,,,,,,,B,1,1.0212706263298872,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,555.6210622253327,0.41842620680750536,
2000,SB,-117.083901,46.779818,105,2.032,425.34448818897636,44.69,1.423,,,,,,,,,,,,,,,,B,2,0.8192378847092344,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,583.0373678405072,0.42180894632889937,
2000,SB,-117.083483,46.779881,106,2.032,363.78937007874015,44.83,1.719,2.032,682.79,656.051001578049,0.039161379665711364,322.85974487108706,44.66,0.6625,,,,,,,,,B,3,0.9331864312722828,1,479.24251413995785,0.5298038869609872,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.083065,46.779802,107,2.032,391.98818897637796,44.01,1.255,2.032,1026.08,982.7769717138103,0.04220238995613371,483.65008450482793,43.65,0.3053,,,,,,,,,B,4,0.8280096222134654,1,479.24251413995785,0.44765995371351397,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082647,46.779871,108,2.032,446.76181102362204,44.45,1.645,2.032,1322.29,1266.5056296576986,0.04218769736011118,623.280329555954,44.91,0.2541,,,,,,,,,B,5,1.0894104233863129,1,479.24251413995785,0.41751795941572795,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.08219348,46.77987977,109,2.032,545.4330708661417,43.62,1.496,2.032,1577.1999999999998,1507.9519221959897,0.043905704922654096,742.1023239153493,44.52,0.3107,,,,,,,,,B,6,1.0146222288454287,1,479.24251413995785,0.42362569066204797,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.08175331,46.77967045,110,2.032,460.73818897637796,44.82,1.885,2.032,1326.9299999999998,1271.4632870813396,0.041800782949108245,625.7201215951474,45.7,0.3918,,,,,,,,,C,1,0.8034665958963922,1,479.24251413995785,0.4240735097640417,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.081393,46.779849,111,2.032,413.4448818897638,45.13,1.811,2.032,1024.6399999999999,981.2429793448778,0.04235343208846237,482.89516700043197,45.3,0.3849,,,,,,,,,C,1,0.7080563716724921,1,479.24251413995785,0.4612589634945699,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080975,46.779851,112,2.032,449.91141732283467,44.17,1.628,2.032,1462.5100000000002,1401.115841287078,0.04197862490712694,689.5255124444282,43.88,0.3935,,,,,,,,,C,2,0.9098384422714381,1,479.24251413995785,0.39485416486784564,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.08053909,46.77969063,113,2.032,442.3818897637795,43.89,1.662,2.032,1160.23,1111.3130349304624,0.04216143787829786,546.906021127196,45.32,0.3306,,,,,,,,,C,3,1.0311311861142431,1,479.24251413995785,0.44717203646546144,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080139,46.77997,114,,394.3907335996223,,,,,,,,,,,,,,,,,,C,3,0.8229460491571592,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,549.875221790854,0.4176691231407707,
2000,SB,-117.07970309,46.77992463,115,2.032,383.2185039370079,45.45,1.749,,,,,,,,,,,,,,,,C,4,0.9249490888590031,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,537.9059109047583,0.41603338024954906,
2000,SB,-117.079303,46.779905,116,2.032,518.011811023622,44.7,1.802,,,,,,,,,,,,,,,,C,4,1.0683752247257277,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,682.3160283662257,0.4315586075941874,
2000,SB,-117.078885,46.779826,117,2.032,510.9251968503937,43.87,1.722,,,,,,,,,,,,,,,,C,5,0.9143874235088744,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,674.7238206574082,0.4309244888713718,
2000,SB,-117.078467,46.779838,118,2.032,530.8562992125984,44.5,1.619,,,,,,,,,,,,,,,,C,6,0.987648377975549,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,696.0769048384575,0.43266927446403036,
2000,SB,-117.07801916,46.77982663,119,2.032,496.3090551181102,44.29,1.773,,,,,,,,,,,,,,,,C,7,1.0408827953874429,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,659.0648922579719,0.42956573172283785,
2000,SB,-117.077631,46.77978,120,2.032,546.3582677165355,43.95,1.721,,,,,,,,,,,,,,,,C,7,0.8786555425070125,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,712.684859201496,0.43394722232744093,
2000,SB,-117.077213,46.779944,121,2.032,312.5,45.3,2.615,,,,,,,,,,,,,,,,C,8,0.5461918959472919,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,462.1420048105165,0.4034121543362988,
2000,SB,-117.087699,46.779986,122,,,,,,,,,,,,,,,,,,,,A,1,0.9474047947263324,0,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.087281,46.780159,123,2.032,700.492125984252,44.12,1.884,,,,,,,,,,,,,,,,A,1,1.2394905125720954,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,877.8153768682779,0.4438248723510648,
2000,SB,-117.086863,46.780136,124,2.032,505.9547244094488,44.8,1.74,,,,,,,,,,,,,,,,A,2,0.8379090028584651,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,669.3987305283069,0.4304702745237117,
2000,SB,-117.086445,46.780221,125,2.032,488.5334645669291,44.58,1.716,,,,,,,,,,,,,,,,A,3,1.050256715362523,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,650.7345532441304,0.42881346349525046,
2000,SB,-117.08601127,46.78018382,126,2.032,521.7519685039371,44.27,1.832,,,,,,,,,,,,,,,,A,4,0.8789316326765941,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,686.3230268792129,0.43188706868190707,
2000,SB,-117.08559328,46.78008882,127,2.032,543.4055118110236,45,1.935,,,,,,,,,,,,,,,,A,5,1.0276534823519952,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,709.5214393228221,0.43370885375182067,
2000,SB,-117.085191,46.780214,128,2.032,533.513779527559,44.45,1.474,,,,,,,,,,,,,,,,A,5,0.99140599650036,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,698.923982729264,0.4328930805808773,
2000,SB,-117.084773,46.780062,129,2.032,523.0314960629921,44.98,1.711,,,,,,,,,,,,,,,,A,6,1.1686220724518048,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,687.6938421599715,0.43199847194960755,
2000,SB,-117.084355,46.780151,130,2.032,434.3996062992126,45.05,1.426,,,,,,,,,,,,,,,,B,1,0.8941281874694358,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,592.7385221351075,0.42292228695800976,
2000,SB,-117.083937,46.780104,131,2.032,392.7165354330709,43.98,1.352,,,,,,,,,,,,,,,,B,2,0.8725011767716188,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,548.0815781811597,0.4174291271954041,
2000,SB,-117.083519,46.780167,132,2.032,455.7185039370079,44.53,1.519,2.032,1407.06,1349.6953165874927,0.040769180711915064,664.220136115892,45.15,0.2641,,,,,,,,,B,2,0.8504152064481458,1,479.24251413995785,0.40691381441708463,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.083101,46.780088,133,2.032,531.751968503937,44.3,1.426,2.032,1493.1100000000001,1429.660531878833,0.042494838371698776,703.5730963970634,45.17,0.3951,,,,,,,,,B,3,0.9375652314987346,1,479.24251413995785,0.43045509527207065,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082683,46.780157,134,2.032,545.4330708661417,44.87,1.705,2.032,1384.2499999999998,1326.3498476821192,0.041827814569536347,652.7312242530114,43.92,0.4105,,,,,,,,,B,4,1.1815173249405204,1,479.24251413995785,0.455223939728483,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082265,46.780194,135,2.032,433.9665354330709,44.28,1.441,2.032,1308.3400000000001,1251.1459573024886,0.04371496911927447,615.7214356803586,44.62,0.3824,,,,,,,,,B,5,1.040092333368991,1,479.24251413995785,0.41342431977452504,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.081847,46.779996,136,2.032,442.4311023622047,44.82,1.618,2.032,1348.11,1289.1341339578453,0.04374707259953159,634.4164045068136,44.99,0.3685,,,,,,,,,B,6,1.0437714015297397,1,479.24251413995785,0.4108577115515573,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.08145287,46.78014727,137,2.032,539.232283464567,44.44,1.433,2.032,1395.09,1335.3334082230142,0.04283350305498982,657.1522678262866,44.66,0.2907,,,,,,,,,B,6,0.9053056196471355,1,479.24251413995785,0.45071819331230567,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.081011,46.780137,138,2.032,406.65354330708664,44.67,1.827,2.032,930.63,887.8854547525053,0.045930762222897055,436.95150332308333,43.95,0.4796,,,,,,,,,C,1,0.9176509556726519,1,479.24251413995785,0.4820425682983858,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080593,46.779993,139,2.032,410.246062992126,44.9,1.871,2.032,1005.94,962.5977742266176,0.04308629319182296,473.7193770800283,44.7,0.6171,,,,,,,,,C,2,0.6901332427550607,1,479.24251413995785,0.4640974006389202,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080175,46.780256,140,2.032,381.74212598425197,45.06,1.864,,,,,,,,,,,,,,,,C,2,0.7141976909624532,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,536.3242009654214,0.41581105283820996,
2000,SB,-117.079757,46.780226999999996,141,2.032,388.48425196850394,44.99,1.907,,,,,,,,,,,,,,,,C,3,0.8203811039149368,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,543.547343021727,0.4168144664372411,
2000,SB,-117.079339,46.780191,142,2.032,464.8622047244095,45.14,1.648,,,,,,,,,,,,,,,,C,4,0.9494771783957319,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,625.3744705500941,0.426386504203195,
2000,SB,-117.0789031,46.78010382,143,2.032,326.0334645669291,45.05,1.727,,,,,,,,,,,,,,,,C,5,0.8175318861873525,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,476.64101258777225,0.40618391869471626,
2000,SB,-117.078503,46.780124,144,2.032,439.96062992125985,44.9,1.799,,,,,,,,,,,,,,,,C,5,0.8014061282921762,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,598.6962962399434,0.42358609357886895,
2000,SB,-117.078085,46.780129,145,2.032,399.9507874015748,45.37,1.982,,,,,,,,,,,,,,,,C,6,0.7830609721424284,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,555.831956883911,0.418453659885402,
2000,SB,-117.077667,46.780066,146,2.032,383.66141732283467,44.37,2.46,,,,,,,,,,,,,,,,C,7,0.6916184524742517,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,538.3804238865595,0.4160997908940944,
2000,SB,-117.077249,46.78023,147,2.032,325.6889763779527,45.6,2.405,,,,,,,,,,,,,,,,C,7,0.5422936371352888,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,476.2719469352602,0.4061157681254651,
2000,SB,-117.076831,46.780004,148,2.032,520.4724409448818,44.94,1.537,,,,,,,,,,,,,,,,C,8,1.0404574835619118,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,684.9522115984539,0.4317751755339768,
2000,SB,-117.087103,46.780422,149,2.032,603.8877952755905,45.17,2.045,,,,,,,,,,,,,,,,A,1,1.3978044325375738,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,774.318823170994,0.43816927534149375,
2000,SB,-117.086685,46.780507,150,2.032,560.3346456692913,45.14,1.571,,,,,,,,,,,,,,,,A,2,0.8246840921752338,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,727.6583799605528,0.4350447824787568,
2000,SB,-117.08622506,46.78045544,151,2.032,453.8877952755905,44.78,1.868,,,,,,,,,,,,,,,,A,3,1.099080388767089,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,613.6170933343557,0.4251856830994203,
2000,SB,-117.08583327,46.78037122,152,2.032,538.7303149606299,44.88,1.839,,,,,,,,,,,,,,,,A,4,1.1195868472851433,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,704.5126911815881,0.4333266403261818,
2000,SB,-117.085431,46.7805,153,2.032,578.5925196850394,45.1,1.864,,,,,,,,,,,,,,,,A,4,1.1677472586650057,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,747.218859543687,0.43640636122887116,
2000,SB,-117.085013,46.780348,154,2.032,574.0157480314961,44.58,1.676,,,,,,,,,,,,,,,,A,5,1.0020676690642523,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,742.3155587317423,0.4360723968823308,
2000,SB,-117.084595,46.780437,155,2.032,424.21259842519686,44.42,1.879,,,,,,,,,,,,,,,,A,6,0.9334762143672116,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,581.8247235536822,0.42166685982461277,
2000,SB,-117.084177,46.78039,156,2.032,479.9212598425197,44.96,1.821,,,,,,,,,,,,,,,,B,1,0.9663918619560525,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,641.5079119313314,0.42795503445250244,
2000,SB,-117.083759,46.780453,157,2.032,445.9251968503937,44.58,1.482,2.032,1125.3300000000002,1078.3130578338594,0.041780581843673295,530.6658749182378,45.32,0.2735,,,,,,,,,B,1,0.7570088150683092,1,479.24251413995785,0.4566140421935373,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.083341,46.780374,158,2.032,383.7204724409449,44.27,1.674,2.032,973.8299999999999,930.0812537507783,0.04492441827549116,457.71715243640665,45.49,0.5405,,,,,,,,,B,2,0.8087142355751433,1,479.24251413995785,0.45602961062844827,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082923,46.780443,159,2.032,446.4665354330709,44.37,1.587,2.032,1155.46,1103.140320445838,0.04528039010797623,542.88401596744,44.49,0.4282,,,,,,,,,B,3,0.8318570517954444,1,479.24251413995785,0.4512723369902196,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082505,46.78048,160,2.032,451.53543307086613,45.23,1.575,2.032,1150.63,1094.3447850398077,0.048916867246806106,538.5555044487243,44.41,0.3857,,,,,,,,,B,4,1.0173912337147881,1,479.24251413995785,0.4560545056619426,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.082087,46.780282,161,2.032,486.7224409448819,44.65,1.415,2.032,1400.2300000000002,1336.4375698347692,0.04555853692981223,657.6956544462447,42.8,0.3955,,,,,,,,,B,5,1.0979871169224735,1,479.24251413995785,0.42530124515248535,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.08164513,46.78040873,162,2.032,359.753937007874,44.9,1.52,2.032,1226.17,1172.865127841824,0.04347266052682417,577.1974054339685,43.82,0.334,,,,,,,,,B,6,0.885199348645597,1,479.24251413995785,0.3839622408462522,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.081251,46.780423,163,2.032,470.48228346456693,44.8,1.635,2.032,1263.1,1208.524880952381,0.043207282913165175,594.7464965316835,44.84,0.4565,,,,,,,,,B,6,0.8955254814853731,1,479.24251413995785,0.4416725235927469,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080833,46.780279,164,2.032,381.21062992125985,45.21,1.791,2.032,812.6,776.0888487972509,0.044931271477663244,381.93348858132424,45.09,0.5451,,,,,,,,,C,1,0.7936774927121573,1,479.24251413995785,0.4995263943975073,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,,,
2000,SB,-117.080415,46.780542,165,2.032,466.9783464566929,45.25,1.805,,,,,,,,,,,,,,,,C,1,0.8956139801841418,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,627.6415881298104,0.4266123169345492,
2000,SB,-117.079997,46.780513,166,2.032,536.4173228346457,45.18,1.88,,,,,,,,,,,,,,,,C,2,0.9236711859827608,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,702.0346789432936,0.43313533513172686,
2000,SB,-117.079579,46.780477,167,2.032,418.70078740157476,44.98,1.96,,,,,,,,,,,,,,,,C,3,0.872600533783304,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,575.9196731134907,0.4209653873244775,
2000,SB,-117.079161,46.780398,168,2.032,417.5196850393701,45.25,1.631,,,,,,,,,,,,,,,,C,4,0.9777019277744444,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,574.6543051620212,0.42081297147753494,
2000,SB,-117.078743,46.78041,169,2.032,444.8818897637795,45.62,2.37,,,,,,,,,,,,,,,,C,4,0.9979169610346089,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,603.9686627044,0.4241613723870127,
2000,SB,-117.078325,46.780415,170,2.032,418.01181102362204,,,,,,,,,,,,,,,,,,C,5,0.6528602768325763,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,575.1815418084668,0.42087656933230794,
2000,SB,-117.077907,46.780352,171,2.032,426.5255905511811,45.2,1.796,,,,,,,,,,,,,,,,C,6,0.7256664486429335,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,584.3027357919768,0.42195650778229515,
2000,SB,-117.077489,46.780516,172,2.032,450.4429133858267,44.56,1.62,,,,,,,,,,,,,,,,C,6,0.7261427162341517,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,609.9264368092361,0.4247981265235216,
2000,SB,-117.077071,46.78029,173,2.032,415.40354330708664,45.17,1.998,,,,,,,,,,,,,,,,C,7,0.7915357649054108,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,572.3871875823048,0.42053800498113986,
2000,SB,-117.076653,46.780414,174,2.032,452.6574803149606,44.61,1.546,,,,,,,,,,,,,,,,C,8,1.0205836401909265,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,612.2990017182416,0.4250478662290053,
2000,SB,-117.086879,46.780708,175,2.032,558.6614173228346,45.53,2.255,,,,,,,,,,,,,,,,A,1,1.1716744021872574,1,479.24251413995785,,0.09,0.578,0.42648673044370683,0.520008114964996,137,127.34673431751983,1.0713448655775892,725.8657753626376,0.43491599127215036,
